id,timestamp,longitude,latitude,description,geometry
0,1994/05/13 00:00:00+00,-121.8053,48.64056,Report 60: Missing Cattle and large footprints found Class B; Skagit County,POINT (-121.8053 48.64056)
1217,1967/03/10 00:00:00+00,-123.35,41.75,Report 12294: Daylight sighting near Happy Camp Class A; Siskiyou County,POINT (-123.35 41.75)
1218,2005/08/21 00:00:00+00,-119.5483,38.3068,Report 12383: Hiking family has daytime encounter in Sierra Class A; Mono County,POINT (-119.5483 38.3068)
1219,1987/09/15 00:00:00+00,-121.0517,39.25396,Report 12649: Man recalls daytime sighting in a canyon outside Nevada City Class A; Nevada County,POINT (-121.0517 39.25396)
1220,1979/10/25 00:00:00+00,-123.85,41.65,Report 12917: Vehicle passenger's daylight sighting near Hiouchi Class A; Del Norte County,POINT (-123.85 41.65)
1221,2003/09/15 00:00:00+00,-123.2718,40.7485,Report 13419: Firefighter describes multiple-witness sighting during the Loma Fire Class A; Trinity County,POINT (-123.2718 40.7485)
1222,1993/12/15 00:00:00+00,-123.35,41.75,Report 13424: Trail bike rider describes being briefly chased at night near Happy Camp Class A; Siskiyou County,POINT (-123.35 41.75)
1223,1869/11/11 00:00:00+00,-121.4871,37.39555,Report 14338: Old newspaper article (Titusville Morning Herald - Pennsylvania) about sightings near Orestimba Creek in the Diablo (Devil) Mountains Class A; Stanislaus County,POINT (-121.4871 37.39555)
1224,1993/09/05 00:00:00+00,-120.3784,39.50435,Report 14407: Daylight sighting by camper 7-8 northwest of Independence Lake Class A; Nevada County,POINT (-120.3784 39.50435)
1225,1982/08/09 00:00:00+00,-122.8055,40.6789,Report 14642: Evening road crossing sighting near Lewiston (Hwy 299) Class A; Trinity County,POINT (-122.8055 40.6789)
1226,2005/08/20 00:00:00+00,-120.2201,38.86165,Report 15821: Backpacker's moonlit encounter near the trail from Wright's Lake to Enchanted Pools Class A; El Dorado County,POINT (-120.2201 38.86165)
1227,2006/06/17 00:00:00+00,-118.9166,37.58325,Report 15855: Daylight sighting by motorist near Laurel Canyon in the Mammoth Lakes area Class A; Mono County,POINT (-118.9166 37.58325)
1228,2006/10/21 00:00:00+00,-124.0687,41.21385,Report 16342: Possible sighting by motorist beside Highway 101 between Orick and Trinidad Class A; Humboldt County,POINT (-124.0687 41.21385)
1229,2007/04/18 00:00:00+00,-122.6667,40.7333,"Report 18298: Man collecting pine nuts retreats from intimidation approach, above French Gulch near Lake Shasta Class A; Shasta County",POINT (-122.6667 40.7333)
1230,1980/10/11 00:00:00+00,-121.7138,38.4906,Report 20197: Nighttime sighting by motorist near Mt. Madonna Park in the Santa Cruz Mountains Class A; Santa Cruz County,POINT (-121.7138 38.4906)
1231,2007/09/11 00:00:00+00,-123.1668,41.8333,Report 21354: Multi-witness road-crossing sighting on Hwy 96 outside Happy Camp Class A; Siskiyou County,POINT (-123.1668 41.8333)
1232,2007/10/10 00:00:00+00,-118.4333,34.6167,Report 21674: Man describes incident in teen years: Daylight encounter by two young men in the Green Valley area Class A; Los Angeles County,POINT (-118.4333 34.6167)
1233,1998/08/03 00:00:00+00,-123.056,41.28996,Report 22434: Backpacker sighting off the PCT in the Marble Mountains Wilderness Class A; Siskiyou County,POINT (-123.056 41.28996)
1234,2007/12/15 00:00:00+00,-123.2393,39.83929,Report 22500: Paranormal investigator describes encounter near Covelo Class A; Mendocino County,POINT (-123.2393 39.83929)
1235,2008/07/09 00:00:00+00,-119.0,37.9333,"Report 23768: Brief, blurry video footage of a possible sasquatch at Mono Lake Class A; Mono County",POINT (-119 37.9333)
1236,2008/07/08 00:00:00+00,-123.3899,39.51489,Report 24146: Man Has Face to Face Encounter Outside of Willits Class A; Mendocino County,POINT (-123.3899 39.51489)
1237,1993/08/13 00:00:00+00,-119.7853,38.33115,Report 24574: Man remembers seeing an animal move through a ravine near Yosemite Class A; Tuolumne County,POINT (-119.7853 38.33115)
1238,2008/09/14 00:00:00+00,-119.2916,34.625,"Report 24648: Man retells his close, visual encounter at dawn on Pine Mountain as a young deer hunter Class A; Ventura County",POINT (-119.2916 34.625)
1239,2008/12/01 00:00:00+00,-116.5333,33.95002,Report 24936: Sighting off Indian Road behind isolated (at the time) Desert Hot Springs Condo complex Class A; Riverside County,POINT (-116.5333 33.95002)
1240,2008/10/27 00:00:00+00,-118.375,36.70835,Report 24938: Daylight sighting by backpacker near Pacific Crest Trail west of Independence observes two creatures during the afternoon on the PCT Class A; Tulare County,POINT (-118.375 36.70835)
1241,1962/08/14 00:00:00+00,-121.07,37.475,"Report 25009: Youngsters encounter large, grey creature in a sugar beet field Class A; Stanislaus County",POINT (-121.07 37.475)
1242,2007/09/08 00:00:00+00,-123.0585,38.83996,Report 25260: Nighttime sighting (in headlights) by law enforcement officer on patrol near Cloverdale Class A; Sonoma County,POINT (-123.0585 38.83996)
1243,2009/01/12 00:00:00+00,-118.125,36.79165,Report 25266: Two men recall a nighttime face to face encounter on lonely Hwy. 395 Class A; Inyo County,POINT (-118.125 36.79165)
1244,1982/04/15 00:00:00+00,-119.9254,34.73389,Report 25444: High school teacher recalls a nighttime sighting while camping in the Los Padres National Forest Class A; Santa Barbara County,POINT (-119.9254 34.73389)
1245,2009/06/03 00:00:00+00,-123.1749,41.98645,Report 26116: Man has close encounter near Oregon border Class A; Siskiyou County,POINT (-123.1749 41.98645)
1246,2009/07/15 00:00:00+00,-120.2083,38.79998,Report 26258: Nightime sighting by a couple along a main highway between South Lake Tahoe and Placerville Class A; El Dorado County,POINT (-120.2083 38.79998)
1247,1993/09/30 00:00:00+00,-121.18,39.705,Report 26850: Forestry Worker Observes a Sasquatch in Clear-Cut Near Feather River Class A; Butte County,POINT (-121.18 39.705)
1248,2010/01/22 00:00:00+00,-118.5834,34.76666,Report 27177: Man remembers sighting while driving on a lonely dark two-lane road near Gorman  Class A; Los Angeles County,POINT (-118.5834 34.76666)
1249,2010/04/22 00:00:00+00,-123.4498,41.65925,Report 27609: Daughter and Mother both observe a large dark creature in the Klamath River bottom Class A; Siskiyou County,POINT (-123.4498 41.65925)
1250,1974/08/01 00:00:00+00,-120.55,35.665,"Report 27983: Motorists encounter unusual creature on Highway 46 near Paso Robles, CA Class A; San Luis Obispo County",POINT (-120.55 35.665)
1251,2010/10/25 00:00:00+00,-121.0,38.25,Report 28432: Motorists have sighting along Highway 88 north of Clements Class A; Amador County,POINT (-121 38.25)
1252,2011/12/03 00:00:00+00,-122.575,41.845,"Report 32654: Family has sighting while driving along Hwy 96 near Yreka, CA  Class A; Siskiyou County",POINT (-122.575 41.845)
1253,2012/09/23 00:00:00+00,-119.6234,38.51665,Report 39181: Deer hunter has sighting in Sierra Nevada Mtns south of Markleeville Class A; Alpine County,POINT (-119.6234 38.51665)
1254,2014/08/20 00:00:00+00,-117.3395,34.28665,Report 46330: Daylight sighting by fisherman at Silverwood Lake near Hesperia Class A; San Bernardino County,POINT (-117.3395 34.28665)
1255,2015/05/16 00:00:00+00,-118.9604,36.77763,Report 48429: Travelers have a nighttime sighting of two hairy bipeds on Hwy. 180 near Grant Grove Class A; Fresno County,POINT (-118.9604 36.77763)
1256,1992/10/01 00:00:00+00,-120.3292,41.72278,Report 97: Hunter sees footprints near Alturas Class B; Modoc County,POINT (-120.3292 41.72278)
1257,2006/05/31 00:00:00+00,-123.9,41.16,Report 369: Possible vocalizations heard by backcountry hikers in Redwoods National Park Class B; Humboldt County,POINT (-123.9 41.16)
1258,1981/06/15 00:00:00+00,-119.7111,38.14167,Report 431: Sound and Footprint Reports from Stanislaus National Forest Class B; Calaveras County,POINT (-119.7111 38.14167)
1259,2000/06/17 00:00:00+00,-120.8275,39.01917,Report 502: Three people report screams near Foresthill Class B; Placer County,POINT (-120.8275 39.01917)
1260,1968/09/01 00:00:00+00,-120.7053,38.30056,Report 629: Hunter locates large footprints near Railroad Flats Class B; Calaveras County,POINT (-120.7053 38.30056)
1261,1985/06/01 00:00:00+00,-119.9997,37.89917,Report 816: Camper experiences strange night time visitor near Groveland Class B; Tuolumne County,POINT (-119.9997 37.89917)
1262,1994/08/01 00:00:00+00,-118.4244,35.75472,Report 1036: Camper experiences unusual early morning scream near Kernville Class B; Kern County,POINT (-118.4244 35.75472)
1263,1999/10/20 00:00:00+00,-119.2386,37.23667,Report 1496: Cousins have late night experience with strange screams near Huntington Lake Class B; Fresno County,POINT (-119.2386 37.23667)
1264,1998/06/16 00:00:00+00,-123.793,41.8607,Report 1578: Screams heard several times over a period of four days.  Class B; Del Norte County,POINT (-123.793 41.8607)
1265,1963/12/01 00:00:00+00,-119.984,38.23243,Report 1953: Deputy Sheriff sees strange footprints above Strawberry Class B; Tuolumne County,POINT (-119.984 38.23243)
1266,1971/08/06 00:00:00+00,-119.7275,38.29116,Report 1954: Brothers have strange experience above Strawberry Class B; Tuolumne County,POINT (-119.7275 38.29116)
1267,1977/10/01 00:00:00+00,-119.9811,38.19753,Report 1955: Witness reports loud screaming near Strawberry Class B; Tuolumne County,POINT (-119.9811 38.19753)
1268,1999/08/27 00:00:00+00,-119.7489,38.31722,Report 1963: Hiker has strange late night experience in Emigrant Wilderness Class B; Tuolumne County,POINT (-119.7489 38.31722)
1269,1997/07/01 00:00:00+00,-121.0158,39.94278,Report 2037: Man has interesting experiences outside of La Porte Class B; Plumas County,POINT (-121.0158 39.94278)
1270,2001/03/30 00:00:00+00,-120.5414,41.48722,Report 2255: Woman hears late night howl near Alturas Class B; Modoc County,POINT (-120.5414 41.48722)
1271,1963/01/27 00:00:00+00,-120.0522,38.1625,Report 2309: 10-Ft. Shrieking Monster reported near Cold Springs Class B; Tuolumne County,POINT (-120.0522 38.1625)
1272,1963/01/28 00:00:00+00,-120.0522,38.1625,Report 2310: Large prints found below Cold Springs Class B; Tuolumne County,POINT (-120.0522 38.1625)
1273,1993/11/01 00:00:00+00,-120.0083,38.19833,Report 2311: Two hikers have interesting experience near Strawberry Class B; Tuolumne County,POINT (-120.0083 38.19833)
1274,1998/09/07 00:00:00+00,-120.8169,39.02028,Report 2326: A camper hears strange late night howls near Foresthill Class B; Placer County,POINT (-120.8169 39.02028)
1275,1988/09/27 00:00:00+00,-120.0508,38.05141,Report 2333: Family hears late night screams near Long Barn Class B; Tuolumne County,POINT (-120.0508 38.05141)
1276,1991/08/01 00:00:00+00,-121.8881,40.4925,Report 2558: Man hears strange late night scream outside Shingletown Class B; Shasta County,POINT (-121.8881 40.4925)
1277,1977/12/30 00:00:00+00,-119.9811,38.19753,"Report 2887: Loud, High-pitched Animal Screams Heard Outside a Cabin Late at Night Class B; Tuolumne County",POINT (-119.9811 38.19753)
1278,1969/09/01 00:00:00+00,-124.0644,41.30056,Report 2935: Father and son see large footprints outside Orick Class B; Humboldt County,POINT (-124.0644 41.30056)
1279,2001/05/01 00:00:00+00,-118.9592,37.65028,Report 2942: Brothers hear late night howl in Mammoth Lakes Class B; Mono County,POINT (-118.9592 37.65028)
1280,2001/08/18 00:00:00+00,-120.2867,38.27194,Report 3021: Campers hear early morning screams near Calaveras Big Trees Class B; Calaveras County,POINT (-120.2867 38.27194)
1281,2001/04/22 00:00:00+00,-120.1039,38.07584,Report 3071: Man see large prints outside of Long Barn Class B; Tuolumne County,POINT (-120.1039 38.07584)
1282,2001/03/01 00:00:00+00,-120.2667,38.05,Report 3072: BFRO Investigators detail activity around Twain Harte Class B; Tuolumne County,POINT (-120.2667 38.05)
1283,2001/05/03 00:00:00+00,-119.0736,37.78861,Report 3105: Campers hear late night scream near Mammoth Lakes Class B; Mono County,POINT (-119.0736 37.78861)
1284,2001/09/06 00:00:00+00,-118.6744,36.22306,Report 3121: Hiker hears loud scream in Sequoia National Park Class B; Tulare County,POINT (-118.6744 36.22306)
1285,1984/08/01 00:00:00+00,-120.6672,39.30056,Report 3424: Couple see large footprint near Emigrant Gap Class B; Nevada County,POINT (-120.6672 39.30056)
1286,1984/08/01 00:00:00+00,-119.0139,37.33694,"Report 3605: Three teenagers hear vocalizations at dusk, while fishing in Doris Lake in John Muir Wilderness Class B; Fresno County",POINT (-119.0139 37.33694)
1287,1978/04/01 00:00:00+00,-121.0803,38.90222,"Report 3612: Two fishermen have truck shaken early one morning, outside of Auburn Class B; Placer County",POINT (-121.0803 38.90222)
1288,1992/01/01 00:00:00+00,-122.3906,40.58667,Report 3683: Men hear evening vocalization outside their home in Redding Class B; Shasta County,POINT (-122.3906 40.58667)
1289,2001/08/01 00:00:00+00,-120.0914,38.9575,"Report 3794: Campers hear more nighttime vocalizations at Sugar Pine Campground, on the west side of Lake Tahoe Class B; El Dorado County",POINT (-120.0914 38.9575)
1290,2000/07/31 00:00:00+00,-120.0914,38.9575,Report 3822: Campers hear nighttime vocalizations at Sugar Pine Campground on the west side of Lake Tahoe Class B; El Dorado County,POINT (-120.0914 38.9575)
1291,2001/11/01 00:00:00+00,-123.7481,41.37861,Report 4043: Forest Service employees see footprints in Six Rivers National Forest Class B; Humboldt County,POINT (-123.7481 41.37861)
1292,1977/07/01 00:00:00+00,-120.0397,38.45861,Report 4366: Hikers have late night experience near Spicer Class B; Calaveras County,POINT (-120.0397 38.45861)
1293,2002/06/26 00:00:00+00,-121.7314,40.53806,Report 4637: Family hears late night vocalizations near Lake McCumber Class B; Shasta County,POINT (-121.7314 40.53806)
1294,2001/09/01 00:00:00+00,-120.1547,38.18389,Report 4649: Women hear late night vocalizations at Sand Bar Flat Campground Class B; Tuolumne County,POINT (-120.1547 38.18389)
1295,2002/07/04 00:00:00+00,-119.9924,38.24805,Report 4650: Campers find stacked rocks and hear unusual rock banging near Strawberry Class B; Tuolumne County,POINT (-119.9924 38.24805)
1296,2002/08/01 00:00:00+00,-121.015,39.26167,Report 4885: Chicken pens being raided by unknown thief near Nevada City Class B; Nevada County,POINT (-121.015 39.26167)
1297,2002/09/03 00:00:00+00,-118.5272,36.10556,Report 4887: Family has strange experience in Golden Trout Wilderness Class B; Tulare County,POINT (-118.5272 36.10556)
1298,2002/09/07 00:00:00+00,-121.2733,39.64306,"Report 4917: Campers hear late night ""banging"" near Oroville Class B; Butte County",POINT (-121.2733 39.64306)
1299,1981/08/01 00:00:00+00,-118.9689,37.07944,Report 4929: Teenager hears unusual daytime vocalization near Courtright Reservoir Class B; Fresno County,POINT (-118.9689 37.07944)
1300,1992/08/01 00:00:00+00,-119.4275,37.69639,Report 4947: Man sees unusual stacked rocks in Yosemite Class B; Mariposa County,POINT (-119.4275 37.69639)
1301,1982/10/31 00:00:00+00,-120.0389,38.46472,Report 5104: Hunters are intimidated out of their hunting ground near Bear Valley Class B; Alpine County,POINT (-120.0389 38.46472)
1302,1961/04/01 00:00:00+00,-123.6283,40.94083,Report 5232: Hunters have unusual late night experience near Willow Creek Class B; Humboldt County,POINT (-123.6283 40.94083)
1303,2002/10/26 00:00:00+00,-118.6078,35.56805,"Report 5251: Hunters hear, and possibly see, a strange creature near Lake Isabella Class B; Kern County",POINT (-118.6078 35.56805)
1304,2002/12/01 00:00:00+00,-116.7078,33.7655,Report 5253: Backpackers report screams and camp stalking near Dutchman's Flats outside Idyllwild Class B; Riverside County,POINT (-116.7078 33.7655)
1305,1975/09/01 00:00:00+00,-124.2006,41.75611,Report 5260: Family sees prints near Crescent City Class B; Del Norte County,POINT (-124.2006 41.75611)
1306,2002/10/27 00:00:00+00,-118.3356,35.51222,Report 5294: Forest Service employees see big footprints near Lake Isabella Class B; Kern County,POINT (-118.3356 35.51222)
1307,2001/09/22 00:00:00+00,-119.235,37.23167,Report 5418: Hikers find footprints and hair near Huntington Lake Class B; Fresno County,POINT (-119.235 37.23167)
1308,1978/12/16 00:00:00+00,-120.3689,38.20444,Report 5477: Teenager has a nighttime close encounter and then sees tracks in the snow in Avery Class B; Calaveras County,POINT (-120.3689 38.20444)
1309,1994/08/01 00:00:00+00,-119.7519,38.32417,Report 5509: Man hears late night howl in the Emigrant Wilderness Class B; Tuolumne County,POINT (-119.7519 38.32417)
